iter	Logloss
439	0.0177580595
440	0.01769315345
441	0.01762253387
442	0.01755619219
443	0.0175029397
444	0.01746657916
445	0.01741980485
446	0.01736463138
447	0.01730138915
448	0.0172383053
449	0.01717959813
450	0.01712978567
451	0.01707416603
452	0.0170216373
453	0.01695143495
454	0.01691630568
455	0.01685327121
456	0.01677715097
457	0.01671813726
458	0.01665303707
459	0.01660653012
460	0.01654147421
461	0.01649369172
462	0.01644752877
463	0.01640425239
464	0.01634335858
465	0.01629695552
466	0.0162504128
467	0.01618966375
468	0.01613589525
469	0.0160822085
470	0.01604887758
471	0.01597638471
472	0.01593539034
473	0.01589364665
474	0.01583542824
475	0.01577974728
476	0.01574111496
477	0.01570069449
478	0.01563655649
479	0.01558826651
480	0.01553571395
481	0.01547886303
482	0.01543161869
483	0.0153857146
484	0.01532864571
485	0.01527244023
486	0.01524148669
487	0.01517881325
488	0.0151418754
489	0.01510208164
490	0.01506422588
491	0.01500052043
492	0.01494225774
493	0.01489223412
494	0.01486291034
495	0.01481579031
496	0.01477603572
497	0.01472238473
498	0.01467833349
499	0.01463545731
500	0.0146057725
501	0.01454331534
502	0.01451094832
503	0.01445946864
504	0.01443661792
505	0.01439181907
506	0.01433861596
507	0.01430967024
508	0.01425290108
509	0.01420495255
510	0.01415603161
511	0.01412992818
512	0.01408687915
513	0.01405365212
514	0.01400213071
515	0.01396744847
516	0.01393549357
517	0.01389248967
518	0.01385488766
519	0.01381849987
520	0.01377031888
521	0.01372402651
522	0.0136883957
523	0.01365138888
524	0.01360454389
525	0.01356923154
526	0.01352622168
527	0.01348844256
528	0.01345551695
529	0.0134071299
530	0.01335199305
531	0.01332050221
532	0.01328649776
533	0.01325400642
534	0.01322105782
535	0.01317948784
536	0.01315767935
537	0.0131089764
538	0.01309686303
539	0.01307026318
540	0.01304113609
541	0.0129878802
542	0.01294312222
543	0.01291725465
544	0.01287795305
545	0.01282132183
546	0.01278947592
547	0.01276309831
548	0.01273701361
549	0.01270358648
550	0.01267707859
551	0.01264835341
552	0.01260673404
553	0.01256707226
554	0.01253296137
555	0.01251048361
556	0.01248397827
557	0.01243121113
558	0.01240050452
559	0.01237625565
560	0.01235457659
561	0.01232012595
562	0.01227806977
563	0.01224440166
564	0.01219819699
565	0.01216070482
566	0.01213322537
567	0.01209898165
568	0.01205946888
569	0.0120169299
570	0.01198976721
571	0.01195348842
572	0.01191743783
573	0.01189604657
574	0.01188230004
575	0.01185392482
576	0.0118157523
577	0.01178297315
578	0.01175311208
579	0.01172449929
580	0.01169256653
581	0.01165943997
582	0.0116249408
583	0.01158800381
584	0.01154655388
585	0.01150821533
586	0.01147181903
587	0.01143820541
588	0.01139779687
589	0.01136753389
590	0.01133295809
591	0.01129376888
592	0.01126844968
593	0.01125102554
594	0.01121600185
595	0.01119166953
596	0.01115289927
597	0.01112994467
598	0.01109829971
599	0.01106536899
600	0.01103979009
601	0.01100699902
602	0.01098048432
603	0.01095955712
604	0.01093207768
605	0.01090810299
606	0.0108832751
607	0.01085449287
608	0.0108283639
609	0.01080140727
610	0.01078880004
611	0.01076865196
612	0.01073907954
613	0.01070675424
614	0.0106761447
615	0.01063923069
616	0.01062515974
617	0.01059922917
618	0.01057707412
619	0.01055052451
620	0.01052560125
621	0.0104995702
622	0.01046944942
623	0.01045201336
624	0.0104274886
625	0.01039843048
626	0.0103777613
627	0.01035093921
628	0.01033921497
629	0.01031953948
630	0.01029015098
631	0.01026868139
632	0.01023536325
633	0.01021028757
634	0.01018255098
635	0.01015173026
636	0.01013391018
637	0.01010267479
638	0.01007344297
639	0.01004998854
640	0.01003042459
641	0.01000001516
642	0.009962860176
643	0.009940895012
644	0.009914823941
645	0.009899221148
646	0.009882317271
647	0.009851144041
648	0.009835445029
649	0.009804458278
650	0.00977842382
651	0.009749677352
652	0.009733028071
653	0.009711128473
654	0.009691905124
655	0.009671097994
656	0.00964488898
657	0.009619653225
658	0.009603820528
659	0.009582339866
660	0.009558849675
661	0.009534589733
662	0.00951692462
663	0.009482095923
664	0.009465745517
665	0.009441556249
666	0.009422693934
667	0.009397442
668	0.009371430533
669	0.009351580484
670	0.009329098463
671	0.009305410726
672	0.009290071045
673	0.00926800796
674	0.00925007718
675	0.009230176892
676	0.009215433257
677	0.009184962511
678	0.009161036355
679	0.00913401757
680	0.009113112518
681	0.00909868053
682	0.009074650492
683	0.009057688713
684	0.009043487481
685	0.009027227334
686	0.009016752243
687	0.008999500956
688	0.008975776604
689	0.008955158506
690	0.008939703873
691	0.008905262606
692	0.008885253327
693	0.008857733011
694	0.008839343275
695	0.008826696021
696	0.008807134628
697	0.008790789332
698	0.008759393011
699	0.008745718854
700	0.008725667851
701	0.008704149723
702	0.008674429996
703	0.008651728289
704	0.008627830233
705	0.008617196764
706	0.008598503896
707	0.008585277625
708	0.008564175878
709	0.008552016531
710	0.00853332792
711	0.008526210274
712	0.008508861916
713	0.008483298336
714	0.008470789875
715	0.008452231543
716	0.00843502794
717	0.008407565526
718	0.008385754483
719	0.008369261878
720	0.008340194396
721	0.008322447538
722	0.008302367585
723	0.008284970692
724	0.00826353601
725	0.008240538836
726	0.008218910013
727	0.008203131812
728	0.008191631521
729	0.008170593636
730	0.008151791777
731	0.0081323249
732	0.008113210542
733	0.008096111672
734	0.008081066608
735	0.008069171224
736	0.008047642878
737	0.008029076031
738	0.008009122099
739	0.007991538729
740	0.00796885235
741	0.007948793684
742	0.00793018852
743	0.007912904876
744	0.007894802094
745	0.00787889702
746	0.007864417349
747	0.007847549234
748	0.007830087628
749	0.007814756462
750	0.007807513646
751	0.007795120989
752	0.007778154101
753	0.007762317147
754	0.007742880072
755	0.007720728431
756	0.007702811275
757	0.007686363799
758	0.007666689157
759	0.007650046689
760	0.00764186808
761	0.007628452778
762	0.007614082098
763	0.007599756547
764	0.007587971006
765	0.007571162496
766	0.007549336978
767	0.007535504443
768	0.007527443341
769	0.007506706885
770	0.007492613792
771	0.007475590706
772	0.007464111703
773	0.007444924116
774	0.007424715587
775	0.007415504966
776	0.007399404049
777	0.007396689483
778	0.007381509032
779	0.007367134946
780	0.007349807875
781	0.007340873991
782	0.007335674763
783	0.007314058713
784	0.007301216466
785	0.007289722136
786	0.007272373778
787	0.007256804194
788	0.007238779749
789	0.007229383503
790	0.007213670867
791	0.007199874946
792	0.007198864222
793	0.007188322714
794	0.007176625729
795	0.007163817542
796	0.007149144581
797	0.007135488732
798	0.007119721174
799	0.007104016202
800	0.007090172597
801	0.007072048954
802	0.007051097495
803	0.007035366126
804	0.007018641915
805	0.007002641048
806	0.006991001538
807	0.006976289409
808	0.006964164121
809	0.00694789631
810	0.006938881108
811	0.006929714339
812	0.006916276046
813	0.00690129527
814	0.006886696815
815	0.006876550402
816	0.006862687639
817	0.006849770887
818	0.00683725306
819	0.006824917027
820	0.006808483601
821	0.006795880624
822	0.006775878583
823	0.00676084246
824	0.006737402507
825	0.006722472821
826	0.006701075179
827	0.006686718123
828	0.006667435169
829	0.006649950998
830	0.006639350738
831	0.00662890545
832	0.006619783384
833	0.006609711051
834	0.006596252322
835	0.00658863272
836	0.006573113373
837	0.00655741053
838	0.006551203557
839	0.006535024728
840	0.00652518613
841	0.00651086654
842	0.006491049273
843	0.00648606079
844	0.006467994196
845	0.006451232518
846	0.006435602903
847	0.006423224296
848	0.006403420653
849	0.006394000564
850	0.00638054439
851	0.006365962965
852	0.006356295943
853	0.006345075369
854	0.006331540857
855	0.006317951424
856	0.006309830717
857	0.006295365947
858	0.006281456777
859	0.006267187851
860	0.006255263942
861	0.006237330607
862	0.006224688462
863	0.006212482708
864	0.006202009746
865	0.006187343597
866	0.006178164056
867	0.006165757775
868	0.006157491888
869	0.006151911191
870	0.006140521594
871	0.006124933703
872	0.006110158137
873	0.00609811289
874	0.006084902797
875	0.006071241413
876	0.006060510022
877	0.006045770645
878	0.006033922945
879	0.00602341124
880	0.006011683175
881	0.005999589818
882	0.005986905098
883	0.005978077224
884	0.005961410914
885	0.005948604856
886	0.005937550749
887	0.005926526444
888	0.00592022453
889	0.005907282659
890	0.005898115465
891	0.005886016573
892	0.005875749247
893	0.005863131796
894	0.005856514403
895	0.005839145184
896	0.005838209391
897	0.005828851036
898	0.005822022046
899	0.005807759506
900	0.005793121031
901	0.005793101021
902	0.005780396291
903	0.005768227577
904	0.00575456747
905	0.005745662962
906	0.005734928591
907	0.005720710754
908	0.005712109804
909	0.005701546584
910	0.005686081307
911	0.005673539213
912	0.005661070347
913	0.005650869863
914	0.005637776852
915	0.005628722055
916	0.005620612417
917	0.005614869935
918	0.005604272229
919	0.00559581433
920	0.005583132165
921	0.005566212961
922	0.005560757007
923	0.00555359636
924	0.005543420144
925	0.005542784929
926	0.00553577074
927	0.005524452669
928	0.005507753577
929	0.00549912027
930	0.005487056289
931	0.005474730049
932	0.005463696378
933	0.005452987552
934	0.005444211193
935	0.005437668732
936	0.005425958974
937	0.005416943346
938	0.005410093069
939	0.005397799185
940	0.005387929082
941	0.005376079679
942	0.005366374765
943	0.005355163557
944	0.005347278288
945	0.005340281555
946	0.005332602773
947	0.005320818935
948	0.005311948912
949	0.005301619428
950	0.00528611115
951	0.005274598513
952	0.005264439753
953	0.005256775447
954	0.005250060133
955	0.005237911854
956	0.005232906342
957	0.005222090653
958	0.005211085933
959	0.005196490032
960	0.00518672594
961	0.005178098593
962	0.005170179265
963	0.005159586668
964	0.005145546794
965	0.005137102519
966	0.005124166182
967	0.005119100639
968	0.005108253019
969	0.005101100462
970	0.005089373248
971	0.005080594335
972	0.005070761698
973	0.005058789679
974	0.005046866621
975	0.005038185631
976	0.00502611867
977	0.005016515936
978	0.005007911154
979	0.004999643564
980	0.004989655529
981	0.004981670635
982	0.004976255979
983	0.004967190538
984	0.004955410957
985	0.00494747247
986	0.004944023064
987	0.004931644031
988	0.004920343416
989	0.004910710454
990	0.004899110113
991	0.004892561691
992	0.004892550196
993	0.004883044532
994	0.004870213781
995	0.004861009121
996	0.004852558034
997	0.004845489349
998	0.00483388177
999	0.004826117839
